59,caifeng,hand,【图样】幻像手套,上面记载了幻像手套的制造方法,peifang/caifeng/p_46huanxiangshoutao,46,135
60,caifeng,shoes,【图样】踏梦长靴,上面记载了踏梦长靴的制造方法,peifang/caifeng/p_46tamengchangxue,46,135
61,caifeng,head,【图样】冥想头饰,上面记载了冥想头饰的制造方法,peifang/caifeng/p_46mingxiangtoushi,46,135
62,caifeng,thou,【图样】灵空长裤,上面记载了灵空长裤X的制造方法,peifang/caifeng/p_46lingkongchangpao,46,135
63,caifeng,cloth,【图样】幻法长袍,上面记载了幻法长袍的制造方法,peifang/caifeng/p_46huanfachangpao,46,135
1,zhijia,shoes,【图纸】草鞋,上面记载了草鞋的制造方法,peifang/zhijia/t_2caoxie,2,0
2,zhijia,waste,【图纸】棉布护腕,上面记载了棉布护腕的制造方法,peifang/zhijia/t_2mianbuhuwan,2,0
3,zhijia,hand,【图纸】破布手套,上面记载了破布手套的制造方法,peifang/zhijia/t_2pobushoutao,2,0
4,zhijia,shoes,【图纸】硬皮靴,上面记载了硬皮靴的制造方法,peifang/zhijia/t_6yingpixue,6,0
5,zhijia,waste,【图纸】软皮护腕,上面记载了软皮护腕的制造方法,peifang/zhijia/t_6ruanpihuwan,6,0
6,zhijia,hand,【图纸】细线手套,上面记载了细线手套的制造方法,peifang/zhijia/t_6sixianshoutao,6,0
7,zhijia,shoes,【图纸】鹿皮靴,上面记载了鹿皮靴的制造方法,peifang/zhijia/t_10lupixue,10,0
8,zhijia,waste,【图纸】鹿皮护腕,上面记载了鹿皮护腕的制造方法,peifang/zhijia/t_10lupihuwan,10,0
9,zhijia,hand,【图纸】盘丝手套,上面记载了盘丝手套的制造方法,peifang/zhijia/t_10pansishoutao,10,0
10,zhijia,waste,【图纸】夜色护腕,上面记载了夜色护腕的制造方法,peifang/zhijia/t_14yesehuwan,14,15
11,zhijia,hand,【图纸】漆黑手套,上面记载了漆黑手套的制造方法,peifang/zhijia/t_14qiheishoutao,14,15
12,zhijia,shoes,【图纸】黑夜长靴,上面记载了黑夜长靴的制造方法,peifang/zhijia/t_14heiyechangxue,14,15
13,zhijia,head,【图纸】夜色头带,上面记载了夜色头带的制造方法,peifang/zhijia/t_14yesetoudai,14,15
14,zhijia,thou,【图纸】夜色长裤,上面记载了夜色长裤的制造方法,peifang/zhijia/t_14yesechangku,14,15
15,zhijia,cloth,【图纸】夜色外套,上面记载了夜色外套的制造方法,peifang/zhijia/t_14yesewaitao,14,15
16,zhijia,waste,【图纸】敏捷护腕,上面记载了敏捷护腕的制造方法,peifang/zhijia/t_18mjiehuwan,18,30
17,zhijia,hand,【图纸】羽燕手套,上面记载了羽燕手套的制造方法,peifang/zhijia/t_18yuyanshoutao,18,30
18,zhijia,shoes,【图纸】隐匿长靴,上面记载了隐匿长靴的制造方法,peifang/zhijia/t_18yinnichangxue,18,30
19,zhijia,head,【图纸】飞鸟头冠,上面记载了飞鸟头冠的制造方法,peifang/zhijia/t_18feiniaotouguan,18,30
20,zhijia,thou,【图纸】羽燕长裤,上面记载了羽燕长裤的制造方法,peifang/zhijia/t_18yuyanchangku,18,30
21,zhijia,cloth,【图纸】羽燕外套,上面记载了羽燕外套的制造方法,peifang/zhijia/t_18yuyanwaitao,18,30
22,zhijia,waste,【图纸】轻羽护腕,上面记载了轻羽护腕的制造方法,peifang/zhijia/t_22qingyuhuwan,22,45
23,zhijia,hand,【图纸】轻羽手套,上面记载了轻羽手套的制造方法,peifang/zhijia/t_22qingyushoutao,22,45
24,zhijia,shoes,【图纸】暗语长靴,上面记载了暗语长靴的制造方法,peifang/zhijia/t_22anyuchangxue,22,45
25,zhijia,head,【图纸】轻羽头饰,上面记载了轻羽头饰的制造方法,peifang/zhijia/t_22qingyutoushi,22,45
26,zhijia,thou,【图纸】暗语长裤,上面记载了暗语长裤的制造方法,peifang/zhijia/t_22anyuchangku,22,45
27,zhijia,cloth,【图纸】暗语外套,上面记载了暗语外套的制造方法,peifang/zhijia/t_22anyuwaitao,22,45
28,zhijia,waste,【图纸】刺客护腕,上面记载了刺客护腕的制造方法,peifang/zhijia/t_26cikehuwan,26,60
29,zhijia,hand,【图纸】刺客手套,上面记载了刺客手套的制造方法,peifang/zhijia/t_26cikeshoutao,26,60
30,zhijia,shoes,【图纸】噩梦长靴,上面记载了噩梦长靴的制造方法,peifang/zhijia/t_26emengchangxue,26,60
31,zhijia,head,【图纸】刺客头带,上面记载了刺客头带的制造方法,peifang/zhijia/t_26ciketoudai,26,60
32,zhijia,thou,【图纸】噩梦长裤,上面记载了噩梦长裤的制造方法,peifang/zhijia/t_26emengchangku,26,60
33,zhijia,cloth,【图纸】噩梦外衣,上面记载了噩梦外衣的制造方法,peifang/zhijia/t_26emengwaiyi,26,60
34,zhijia,waste,【图纸】闪光护腕,上面记载了闪光护腕的制造方法,peifang/zhijia/t_30shanguanghuwan,30,75
35,zhijia,hand,【图纸】闪光手套,上面记载了闪光手套的制造方法,peifang/zhijia/t_30shanguangshoutai,30,75
36,zhijia,shoes,【图纸】幻影长靴,上面记载了幻影长靴的制造方法,peifang/zhijia/t_30huanyingchangxue,30,75
37,zhijia,head,【图纸】闪光头饰,上面记载了闪光头饰的制造方法,peifang/zhijia/t_30shanguangtoushi,30,75
38,zhijia,thou,【图纸】幻影长裤,上面记载了幻影长裤的制造方法,peifang/zhijia/t_30huanyingchangku,30,75
39,zhijia,cloth,【图纸】幻影外套,上面记载了幻影外套的制造方法,peifang/zhijia/t_30huanyingwaitao,30,75
40,zhijia,waste,【图纸】黑幕护腕,上面记载了黑幕护腕的制造方法,peifang/zhijia/t_34heimuhuwan,34,90
41,zhijia,hand,【图纸】黑幕手套,上面记载了黑幕手套的制造方法,peifang/zhijia/t_34heimushoutao,34,90
42,zhijia,shoes,【图纸】魅影长靴,上面记载了魅影长靴的制造方法,peifang/zhijia/t_34meiyingchangxue,34,90
43,zhijia,head,【图纸】黑幕头带,上面记载了黑幕头带的制造方法,peifang/zhijia/t_34heimutoudai,34,90
44,zhijia,thou,【图纸】魅影长裤,上面记载了魅影长裤的制造方法,peifang/zhijia/t_34meiyingchangku,34,90
45,zhijia,cloth,【图纸】魅影外衣,上面记载了魅影外衣的制造方法,peifang/zhijia/t_34meiyingwaiyi,34,90
46,zhijia,waste,【图纸】搜魂护腕,上面记载了搜魂护腕的制造方法,peifang/zhijia/t_38souhunhuwan,38,105
47,zhijia,hand,【图纸】搜魂手套,上面记载了搜魂手套的制造方法,peifang/zhijia/t_38souhunshoutao,38,105
48,zhijia,shoes,【图纸】化雾长靴,上面记载了化雾长靴的制造方法,peifang/zhijia/t_38huawuchangxue,38,105
49,zhijia,head,【图纸】搜魂头饰,上面记载了搜魂头饰的制造方法,peifang/zhijia/t_38souhuntoushi,38,105
50,zhijia,thou,【图纸】化雾长裤,上面记载了化雾长裤的制造方法,peifang/zhijia/t_38huawuchangku,38,105
51,zhijia,cloth,【图纸】化雾外套,上面记载了化雾外套的制造方法,peifang/zhijia/t_38huawuwaitao,38,105
52,zhijia,waste,【图纸】轻风护腕,上面记载了轻风护腕的制造方法,peifang/zhijia/t_42qingfenghuwan,42,120
53,zhijia,hand,【图纸】轻风手套,上面记载了轻风手套的制造方法,peifang/zhijia/t_42qingfengshoutao,42,120
54,zhijia,shoes,【图纸】苍狼长靴,上面记载了苍狼长靴的制造方法,peifang/zhijia/t_42canglangchangxue,42,120
55,zhijia,head,【图纸】轻风头饰,上面记载了轻风头饰的制造方法,peifang/zhijia/t_42qingfengtoushi,42,120
56,zhijia,thou,【图纸】苍狼长裤,上面记载了苍狼长裤的制造方法,peifang/zhijia/t_42canglangchangku,42,120
57,zhijia,cloth,【图纸】苍狼外套,上面记载了苍狼外套的制造方法,peifang/zhijia/t_42canglangwaitao,42,120
58,zhijia,waste,【图纸】暮色护腕,上面记载了暮色护腕的制造方法,peifang/zhijia/t_46musehuwan,46,135
59,zhijia,hand,【图纸】破梦手套,上面记载了破梦手套的制造方法,peifang/zhijia/t_46pomengshoutao,46,135
60,zhijia,shoes,【图纸】耳语长靴,上面记载了耳语长靴的制造方法,peifang/zhijia/t_46eryuchangxue,46,135
61,zhijia,head,【图纸】血月头饰,上面记载了血月头饰的制造方法,peifang/zhijia/t_46xieyuetoushi,46,135
62,zhijia,thou,【图纸】御风长裤,上面记载了御风长裤的制造方法,peifang/zhijia/t_46yufengchangku,46,135
63,zhijia,cloth,【图纸】妖灵外衣,上面记载了妖灵外衣的制造方法,peifang/zhijia/t_46yaolingwaiyi,46,135
